session,session_date,bar,enter_price,action,take_profit,start_index,end_index,entry_index,start_time,end_time,entry_time,length,tp_hit,tp_hit_index,tp_hit_time,exit_price,exit_time,exit_reason,profit,loss,max_drawdown_ticks,max_drawdown_price,max_drawdown_index,max_drawdown_time
london,2025-04-01,red,3159.2,long,3161.0,0,1,2,2025-04-01 02:00:00-04:00,2025-04-01 02:01:00-04:00,2025-04-01 02:02:00-04:00,2,1,4.0,2025-04-01 02:04:00-04:00,3161.0,2025-04-01 02:04:00-04:00,take_profit,180.0000000000182,0.0,309.9999999999909,3156.1,3,2025-04-01 02:03:00-04:00
london,2025-04-02,red,3145.5,long,3147.0,7,8,9,2025-04-02 02:07:00-04:00,2025-04-02 02:08:00-04:00,2025-04-02 02:09:00-04:00,2,1,19.0,2025-04-02 02:19:00-04:00,3147.0,2025-04-02 02:19:00-04:00,take_profit,150.0,0.0,250.0,3143.0,13,2025-04-02 02:13:00-04:00
london,2025-04-03,red,3151.8,long,3155.4,1,2,3,2025-04-03 02:01:00-04:00,2025-04-03 02:02:00-04:00,2025-04-03 02:03:00-04:00,2,1,127.0,2025-04-03 04:07:00-04:00,3155.4,2025-04-03 04:07:00-04:00,take_profit,359.9999999999909,0.0,1360.0000000000364,3138.2,31,2025-04-03 02:31:00-04:00
london,2025-04-04,green,3129.9,short,3128.7,3,4,5,2025-04-04 02:03:00-04:00,2025-04-04 02:04:00-04:00,2025-04-04 02:05:00-04:00,2,1,6.0,2025-04-04 02:06:00-04:00,3128.7,2025-04-04 02:06:00-04:00,take_profit,120.00000000002728,0.0,90.0000000000091,3130.8,5,2025-04-04 02:05:00-04:00
london,2025-04-07,red,3046.0,long,3047.3,0,1,2,2025-04-07 02:00:00-04:00,2025-04-07 02:01:00-04:00,2025-04-07 02:02:00-04:00,2,1,3.0,2025-04-07 02:03:00-04:00,3047.3,2025-04-07 02:03:00-04:00,take_profit,130.0000000000182,0.0,180.0000000000182,3044.2,2,2025-04-07 02:02:00-04:00
london,2025-04-08,red,3020.0,long,3020.3,2,3,4,2025-04-08 02:02:00-04:00,2025-04-08 02:03:00-04:00,2025-04-08 02:04:00-04:00,2,1,4.0,2025-04-08 02:04:00-04:00,3020.3,2025-04-08 02:04:00-04:00,take_profit,30.00000000001819,0.0,80.00000000001819,3019.2,4,2025-04-08 02:04:00-04:00
london,2025-04-09,red,3033.9,long,3034.1,1,2,3,2025-04-09 02:01:00-04:00,2025-04-09 02:02:00-04:00,2025-04-09 02:03:00-04:00,2,1,4.0,2025-04-09 02:04:00-04:00,3034.1,2025-04-09 02:04:00-04:00,take_profit,19.99999999998181,0.0,130.0000000000182,3032.6,3,2025-04-09 02:03:00-04:00
london,2025-04-10,green,3140.3,short,3139.0,0,2,3,2025-04-10 02:00:00-04:00,2025-04-10 02:02:00-04:00,2025-04-10 02:03:00-04:00,3,1,8.0,2025-04-10 02:08:00-04:00,3139.0,2025-04-10 02:08:00-04:00,take_profit,130.0000000000182,0.0,150.0,3141.8,5,2025-04-10 02:05:00-04:00
london,2025-04-11,green,3215.3,short,3214.9,0,2,3,2025-04-11 02:00:00-04:00,2025-04-11 02:02:00-04:00,2025-04-11 02:03:00-04:00,3,1,4.0,2025-04-11 02:04:00-04:00,3214.9,2025-04-11 02:04:00-04:00,take_profit,40.000000000009095,0.0,569.9999999999818,3221.0,3,2025-04-11 02:03:00-04:00
london,2025-04-14,red,3246.5,long,3249.7,0,3,4,2025-04-14 02:00:00-04:00,2025-04-14 02:03:00-04:00,2025-04-14 02:04:00-04:00,4,1,23.0,2025-04-14 02:23:00-04:00,3249.7,2025-04-14 02:23:00-04:00,take_profit,319.9999999999818,0.0,240.0000000000091,3244.1,18,2025-04-14 02:18:00-04:00
london,2025-04-15,green,3241.8,short,3239.0,3,6,7,2025-04-15 02:03:00-04:00,2025-04-15 02:06:00-04:00,2025-04-15 02:07:00-04:00,4,1,71.0,2025-04-15 03:11:00-04:00,3239.0,2025-04-15 03:11:00-04:00,take_profit,280.0000000000182,0.0,269.9999999999818,3244.5,39,2025-04-15 02:39:00-04:00
london,2025-04-16,red,3303.7,long,3307.3,0,3,4,2025-04-16 02:00:00-04:00,2025-04-16 02:03:00-04:00,2025-04-16 02:04:00-04:00,4,1,18.0,2025-04-16 02:18:00-04:00,3307.3,2025-04-16 02:18:00-04:00,take_profit,360.0000000000364,0.0,89.99999999996362,3302.8,4,2025-04-16 02:04:00-04:00
london,2025-04-17,red,3339.9,long,3342.6,0,1,2,2025-04-17 02:00:00-04:00,2025-04-17 02:01:00-04:00,2025-04-17 02:02:00-04:00,2,1,5.0,2025-04-17 02:05:00-04:00,3342.6,2025-04-17 02:05:00-04:00,take_profit,269.9999999999818,0.0,150.0,3338.4,3,2025-04-17 02:03:00-04:00
london,2025-04-21,red,3396.5,long,3396.8,0,1,2,2025-04-21 02:00:00-04:00,2025-04-21 02:01:00-04:00,2025-04-21 02:02:00-04:00,2,1,3.0,2025-04-21 02:03:00-04:00,3396.8,2025-04-21 02:03:00-04:00,take_profit,30.00000000001819,0.0,109.9999999999909,3395.4,2,2025-04-21 02:02:00-04:00
london,2025-04-22,red,3499.3,long,3503.8,0,1,2,2025-04-22 02:00:00-04:00,2025-04-22 02:01:00-04:00,2025-04-22 02:02:00-04:00,2,1,12.0,2025-04-22 02:12:00-04:00,3503.8,2025-04-22 02:12:00-04:00,take_profit,450.0,0.0,160.00000000003638,3497.7,4,2025-04-22 02:04:00-04:00
