session,session_date,bar,enter_price,action,take_profit,start_index,end_index,entry_index,start_time,end_time,entry_time,length,tp_hit,tp_hit_index,tp_hit_time,exit_price,exit_time,exit_reason,profit,loss,max_drawdown_ticks,max_drawdown_price,max_drawdown_index,max_drawdown_time
eth_full,2025-04-16,red,3246.2,long,3248.4,0,3,4,2025-04-15 18:00:00-04:00,2025-04-15 18:03:00-04:00,2025-04-15 18:04:00-04:00,4,1,6.0,2025-04-15 18:06:00-04:00,3248.4,2025-04-15 18:06:00-04:00,take_profit,220.00000000002728,0.0,100.0,3245.2,4,2025-04-15 18:04:00-04:00
eth_full,2025-04-17,green,3363.7,short,3357.5,0,2,3,2025-04-16 18:00:00-04:00,2025-04-16 18:02:00-04:00,2025-04-16 18:03:00-04:00,3,1,127.0,2025-04-16 20:07:00-04:00,3357.5,2025-04-16 20:07:00-04:00,take_profit,619.9999999999818,0.0,820.0000000000273,3371.9,20,2025-04-16 18:20:00-04:00
eth_full,2025-04-21,green,3348.9,short,3347.0,0,2,3,2025-04-20 18:00:00-04:00,2025-04-20 18:02:00-04:00,2025-04-20 18:03:00-04:00,3,1,4.0,2025-04-20 18:04:00-04:00,3347.0,2025-04-20 18:04:00-04:00,take_profit,190.0000000000091,0.0,59.999999999990905,3349.5,3,2025-04-20 18:03:00-04:00
eth_full,2025-04-22,green,3441.0,short,3434.9,1,6,7,2025-04-21 18:01:00-04:00,2025-04-21 18:06:00-04:00,2025-04-21 18:07:00-04:00,6,1,123.0,2025-04-21 20:03:00-04:00,3434.9,2025-04-21 20:03:00-04:00,take_profit,609.9999999999909,0.0,1490.000000000009,3455.9,95,2025-04-21 19:35:00-04:00
eth_full,2025-04-23,red,3336.3,long,3348.7,2,4,5,2025-04-22 18:02:00-04:00,2025-04-22 18:04:00-04:00,2025-04-22 18:05:00-04:00,3,1,10.0,2025-04-22 18:10:00-04:00,3348.7,2025-04-22 18:10:00-04:00,take_profit,1239.9999999999636,0.0,1120.0000000000273,3325.1,5,2025-04-22 18:05:00-04:00
eth_full,2025-04-24,green,3320.1,short,3301.8,0,5,6,2025-04-23 18:00:00-04:00,2025-04-23 18:05:00-04:00,2025-04-23 18:06:00-04:00,6,0,,,3360.3,2025-04-24 16:50:00-04:00,session_end,0.0,4020.0000000000273,5690.000000000009,3377.0,219,2025-04-23 21:39:00-04:00
eth_full,2025-04-25,green,3369.2,short,3368.5,2,4,5,2025-04-24 18:02:00-04:00,2025-04-24 18:04:00-04:00,2025-04-24 18:05:00-04:00,3,1,81.0,2025-04-24 19:21:00-04:00,3368.5,2025-04-24 19:21:00-04:00,take_profit,69.99999999998181,0.0,1490.000000000009,3384.1,37,2025-04-24 18:37:00-04:00
eth_full,2025-04-28,red,3335.2,long,3341.9,1,2,3,2025-04-27 18:01:00-04:00,2025-04-27 18:02:00-04:00,2025-04-27 18:03:00-04:00,2,1,1000.0,2025-04-28 10:40:00-04:00,3341.9,2025-04-28 10:40:00-04:00,take_profit,670.0000000000273,0.0,5719.999999999982,3278.0,253,2025-04-27 22:13:00-04:00
eth_full,2025-04-29,green,3356.1,short,3354.9,0,2,3,2025-04-28 18:00:00-04:00,2025-04-28 18:02:00-04:00,2025-04-28 18:03:00-04:00,3,1,6.0,2025-04-28 18:06:00-04:00,3354.9,2025-04-28 18:06:00-04:00,take_profit,119.99999999998181,0.0,200.0,3358.1,3,2025-04-28 18:03:00-04:00
eth_full,2025-04-30,green,3327.2,short,3324.5,0,1,2,2025-04-29 18:00:00-04:00,2025-04-29 18:01:00-04:00,2025-04-29 18:02:00-04:00,2,1,67.0,2025-04-29 19:07:00-04:00,3324.5,2025-04-29 19:07:00-04:00,take_profit,269.9999999999818,0.0,560.0000000000364,3332.8,8,2025-04-29 18:08:00-04:00
eth_full,2025-05-01,red,3297.0,long,3298.6,2,4,5,2025-04-30 18:02:00-04:00,2025-04-30 18:04:00-04:00,2025-04-30 18:05:00-04:00,3,0,,,3247.4,2025-05-01 16:50:00-04:00,session_end,0.0,4959.999999999991,8759.99999999999,3209.4,842,2025-05-01 08:02:00-04:00
eth_full,2025-05-02,red,3248.0,long,3250.0,1,3,4,2025-05-01 18:01:00-04:00,2025-05-01 18:03:00-04:00,2025-05-01 18:04:00-04:00,3,1,5.0,2025-05-01 18:05:00-04:00,3250.0,2025-05-01 18:05:00-04:00,take_profit,200.0,0.0,100.0,3247.0,4,2025-05-01 18:04:00-04:00
eth_full,2025-05-05,red,3246.2,long,3249.2,1,2,3,2025-05-04 18:01:00-04:00,2025-05-04 18:02:00-04:00,2025-05-04 18:03:00-04:00,2,1,40.0,2025-05-04 18:40:00-04:00,3249.2,2025-05-04 18:40:00-04:00,take_profit,300.0,0.0,309.9999999999909,3243.1,11,2025-05-04 18:11:00-04:00
eth_full,2025-05-07,red,3413.4,long,3426.4,6,8,9,2025-05-06 18:06:00-04:00,2025-05-06 18:08:00-04:00,2025-05-06 18:09:00-04:00,3,0,,,3373.9,2025-05-07 16:50:00-04:00,session_end,0.0,3950.0,4640.000000000009,3367.0,169,2025-05-06 20:49:00-04:00
eth_full,2025-05-08,green,3380.0,short,3373.1,0,6,7,2025-05-07 18:00:00-04:00,2025-05-07 18:06:00-04:00,2025-05-07 18:07:00-04:00,7,1,473.0,2025-05-08 01:53:00-04:00,3373.1,2025-05-08 01:53:00-04:00,take_profit,690.0000000000091,0.0,4200.0,3422.0,242,2025-05-07 22:02:00-04:00
eth_full,2025-05-09,green,3314.5,short,3311.3,2,3,4,2025-05-08 18:02:00-04:00,2025-05-08 18:03:00-04:00,2025-05-08 18:04:00-04:00,2,1,202.0,2025-05-08 21:22:00-04:00,3311.3,2025-05-08 21:22:00-04:00,take_profit,319.9999999999818,0.0,1450.0,3329.0,60,2025-05-08 19:00:00-04:00
eth_full,2025-05-13,green,3243.1,short,3240.7,0,2,3,2025-05-12 18:00:00-04:00,2025-05-12 18:02:00-04:00,2025-05-12 18:03:00-04:00,3,1,5.0,2025-05-12 18:05:00-04:00,3240.7,2025-05-12 18:05:00-04:00,take_profit,240.0000000000091,0.0,309.9999999999909,3246.2,3,2025-05-12 18:03:00-04:00
eth_full,2025-05-14,green,3256.3,short,3255.7,2,3,4,2025-05-13 18:02:00-04:00,2025-05-13 18:03:00-04:00,2025-05-13 18:04:00-04:00,2,1,5.0,2025-05-13 18:05:00-04:00,3255.7,2025-05-13 18:05:00-04:00,take_profit,60.00000000003638,0.0,79.99999999997272,3257.1,4,2025-05-13 18:04:00-04:00
eth_full,2025-05-15,green,3184.7,short,3181.2,2,8,9,2025-05-14 18:02:00-04:00,2025-05-14 18:08:00-04:00,2025-05-14 18:09:00-04:00,7,1,223.0,2025-05-14 21:44:00-04:00,3181.2,2025-05-14 21:44:00-04:00,take_profit,350.0,0.0,1090.000000000009,3195.6,182,2025-05-14 21:03:00-04:00
eth_full,2025-05-16,red,3241.7,long,3243.5,0,1,2,2025-05-15 18:00:00-04:00,2025-05-15 18:01:00-04:00,2025-05-15 18:02:00-04:00,2,1,3.0,2025-05-15 18:03:00-04:00,3243.5,2025-05-15 18:03:00-04:00,take_profit,180.0000000000182,0.0,119.99999999998181,3240.5,2,2025-05-15 18:02:00-04:00
eth_full,2025-05-19,green,3220.9,short,3218.0,1,2,3,2025-05-18 18:01:00-04:00,2025-05-18 18:02:00-04:00,2025-05-18 18:03:00-04:00,2,1,5.0,2025-05-18 18:05:00-04:00,3218.0,2025-05-18 18:05:00-04:00,take_profit,290.0000000000091,0.0,469.9999999999818,3225.6,3,2025-05-18 18:03:00-04:00
eth_full,2025-05-20,red,3230.7,long,3233.0,0,1,2,2025-05-19 18:00:00-04:00,2025-05-19 18:01:00-04:00,2025-05-19 18:02:00-04:00,2,1,8.0,2025-05-19 18:08:00-04:00,3233.0,2025-05-19 18:08:00-04:00,take_profit,230.0000000000182,0.0,69.99999999998181,3230.0,2,2025-05-19 18:02:00-04:00
eth_full,2025-05-22,green,3318.7,short,3318.1,2,5,6,2025-05-21 18:02:00-04:00,2025-05-21 18:05:00-04:00,2025-05-21 18:06:00-04:00,4,1,7.0,2025-05-21 18:07:00-04:00,3318.1,2025-05-21 18:07:00-04:00,take_profit,59.999999999990905,0.0,80.00000000001819,3319.5,6,2025-05-21 18:06:00-04:00
eth_full,2025-05-23,green,3297.1,short,3295.1,0,6,7,2025-05-22 18:00:00-04:00,2025-05-22 18:06:00-04:00,2025-05-22 18:07:00-04:00,7,1,18.0,2025-05-22 18:18:00-04:00,3295.1,2025-05-22 18:18:00-04:00,take_profit,200.0,0.0,90.0000000000091,3298.0,7,2025-05-22 18:07:00-04:00
eth_full,2025-05-26,red,3354.8,long,3355.6,0,1,2,2025-05-25 18:00:00-04:00,2025-05-25 18:01:00-04:00,2025-05-25 18:02:00-04:00,2,1,3.0,2025-05-25 18:03:00-04:00,3355.6,2025-05-25 18:03:00-04:00,take_profit,79.99999999997272,0.0,210.00000000003638,3352.7,2,2025-05-25 18:02:00-04:00
eth_full,2025-05-27,green,3346.1,short,3342.8,0,3,4,2025-05-26 18:00:00-04:00,2025-05-26 18:03:00-04:00,2025-05-26 18:04:00-04:00,4,1,157.0,2025-05-26 20:40:00-04:00,3342.8,2025-05-26 20:40:00-04:00,take_profit,329.9999999999727,0.0,359.9999999999909,3349.7,132,2025-05-26 20:15:00-04:00
eth_full,2025-05-28,green,3303.6,short,3301.4,2,5,6,2025-05-27 18:02:00-04:00,2025-05-27 18:05:00-04:00,2025-05-27 18:06:00-04:00,4,1,57.0,2025-05-27 18:59:00-04:00,3301.4,2025-05-27 18:59:00-04:00,take_profit,219.9999999999818,0.0,80.00000000001819,3304.4,6,2025-05-27 18:06:00-04:00
eth_full,2025-05-29,green,3285.5,short,3282.9,1,3,4,2025-05-28 18:01:00-04:00,2025-05-28 18:03:00-04:00,2025-05-28 18:04:00-04:00,3,1,21.0,2025-05-28 18:22:00-04:00,3282.9,2025-05-28 18:22:00-04:00,take_profit,259.9999999999909,0.0,480.0000000000182,3290.3,8,2025-05-28 18:08:00-04:00
eth_full,2025-05-30,green,3341.1,short,3315.1,0,6,7,2025-05-29 18:31:00-04:00,2025-05-29 20:04:00-04:00,2025-05-29 20:05:00-04:00,7,1,227.0,2025-05-29 23:45:00-04:00,3315.1,2025-05-29 23:45:00-04:00,take_profit,2600.0,0.0,590.0000000000091,3347.0,84,2025-05-29 21:22:00-04:00
