session,session_date,bar,enter_price,action,take_profit,start_index,end_index,entry_index,start_time,end_time,entry_time,length,tp_hit,tp_hit_index,tp_hit_time,exit_price,exit_time,exit_reason,profit,loss,max_drawdown_ticks,max_drawdown_price,max_drawdown_index,max_drawdown_time
post_rth,2025-03-26,red,3021.5,long,3022.5,0,1,2,2025-03-26 13:30:00-04:00,2025-03-26 13:31:00-04:00,2025-03-26 13:32:00-04:00,2,1,5.0,2025-03-26 13:35:00-04:00,3022.5,2025-03-26 13:35:00-04:00,take_profit,100.0,0.0,30.00000000001819,3021.2,2,2025-03-26 13:32:00-04:00
post_rth,2025-03-31,red,3149.4,long,3149.6,2,3,4,2025-03-31 13:32:00-04:00,2025-03-31 13:33:00-04:00,2025-03-31 13:34:00-04:00,2,1,6.0,2025-03-31 13:36:00-04:00,3149.6,2025-03-31 13:36:00-04:00,take_profit,19.99999999998181,0.0,59.999999999990905,3148.8,5,2025-03-31 13:35:00-04:00
post_rth,2025-04-01,red,3145.4,long,3146.5,1,3,4,2025-04-01 13:31:00-04:00,2025-04-01 13:33:00-04:00,2025-04-01 13:34:00-04:00,3,1,16.0,2025-04-01 13:46:00-04:00,3146.5,2025-04-01 13:46:00-04:00,take_profit,109.9999999999909,0.0,80.00000000001819,3144.6,8,2025-04-01 13:38:00-04:00
post_rth,2025-04-02,red,3165.0,long,3166.4,0,3,4,2025-04-02 13:30:00-04:00,2025-04-02 13:33:00-04:00,2025-04-02 13:34:00-04:00,4,1,24.0,2025-04-02 13:54:00-04:00,3166.4,2025-04-02 13:54:00-04:00,take_profit,140.0000000000091,0.0,269.9999999999818,3162.3,10,2025-04-02 13:40:00-04:00
post_rth,2025-04-03,green,3123.3,short,3121.6,0,2,3,2025-04-03 13:30:00-04:00,2025-04-03 13:32:00-04:00,2025-04-03 13:33:00-04:00,3,0,,,3137.7,2025-04-03 16:50:00-04:00,session_end,0.0,1439.9999999999636,2000.0,3143.3,195,2025-04-03 16:45:00-04:00
post_rth,2025-04-04,green,3043.5,short,3036.6,3,7,8,2025-04-04 13:33:00-04:00,2025-04-04 13:37:00-04:00,2025-04-04 13:38:00-04:00,5,0,,,3056.9,2025-04-04 16:50:00-04:00,session_end,0.0,1340.000000000009,1869.9999999999818,3062.2,137,2025-04-04 15:47:00-04:00
post_rth,2025-04-07,green,2976.3,short,2973.1,2,4,5,2025-04-07 13:32:00-04:00,2025-04-07 13:34:00-04:00,2025-04-07 13:35:00-04:00,3,0,,,2999.5,2025-04-07 16:50:00-04:00,session_end,0.0,2319.999999999982,2529.9999999999727,3001.6,193,2025-04-07 16:43:00-04:00
post_rth,2025-04-08,green,2991.1,short,2989.2,1,2,3,2025-04-08 13:31:00-04:00,2025-04-08 13:32:00-04:00,2025-04-08 13:33:00-04:00,2,0,,,2996.7,2025-04-08 16:50:00-04:00,session_end,0.0,559.9999999999909,1630.0000000000182,3007.4,60,2025-04-08 14:30:00-04:00
post_rth,2025-04-09,green,3076.0,short,3067.1,2,4,5,2025-04-09 13:32:00-04:00,2025-04-09 13:34:00-04:00,2025-04-09 13:35:00-04:00,3,1,43.0,2025-04-09 14:13:00-04:00,3067.1,2025-04-09 14:13:00-04:00,take_profit,890.0000000000091,0.0,1719.9999999999818,3093.2,23,2025-04-09 13:53:00-04:00
post_rth,2025-04-10,green,3179.1,short,3175.7,1,3,4,2025-04-10 13:31:00-04:00,2025-04-10 13:33:00-04:00,2025-04-10 13:34:00-04:00,3,1,44.0,2025-04-10 14:14:00-04:00,3175.7,2025-04-10 14:14:00-04:00,take_profit,340.0000000000091,0.0,409.9999999999909,3183.2,13,2025-04-10 13:43:00-04:00
post_rth,2025-04-11,green,3250.4,short,3245.0,0,5,6,2025-04-11 13:30:00-04:00,2025-04-11 13:35:00-04:00,2025-04-11 13:36:00-04:00,6,0,,,3253.5,2025-04-11 16:50:00-04:00,session_end,0.0,309.9999999999909,600.0,3256.4,69,2025-04-11 14:39:00-04:00
post_rth,2025-04-14,green,3228.1,short,3226.5,0,1,2,2025-04-14 13:30:00-04:00,2025-04-14 13:31:00-04:00,2025-04-14 13:32:00-04:00,2,1,53.0,2025-04-14 14:23:00-04:00,3226.5,2025-04-14 14:23:00-04:00,take_profit,159.9999999999909,0.0,440.0000000000091,3232.5,8,2025-04-14 13:38:00-04:00
post_rth,2025-04-15,green,3241.8,short,3240.7,0,3,4,2025-04-15 13:30:00-04:00,2025-04-15 13:33:00-04:00,2025-04-15 13:34:00-04:00,4,0,,,3246.2,2025-04-15 16:50:00-04:00,session_end,0.0,439.9999999999636,909.9999999999909,3250.9,152,2025-04-15 16:02:00-04:00
post_rth,2025-04-16,green,3345.8,short,3341.2,1,4,5,2025-04-16 13:31:00-04:00,2025-04-16 13:34:00-04:00,2025-04-16 13:35:00-04:00,4,0,,,3356.9,2025-04-16 16:50:00-04:00,session_end,0.0,1109.999999999991,1259.999999999991,3358.4,99,2025-04-16 15:09:00-04:00
post_rth,2025-04-17,green,3330.6,short,3327.7,1,2,3,2025-04-17 13:31:00-04:00,2025-04-17 13:32:00-04:00,2025-04-17 13:33:00-04:00,2,1,76.0,2025-04-17 14:46:00-04:00,3327.7,2025-04-17 14:46:00-04:00,take_profit,290.0000000000091,0.0,509.9999999999909,3335.7,21,2025-04-17 13:51:00-04:00
post_rth,2025-04-21,green,3428.9,short,3425.1,0,2,3,2025-04-21 13:30:00-04:00,2025-04-21 13:32:00-04:00,2025-04-21 13:33:00-04:00,3,0,,,3436.5,2025-04-21 16:50:00-04:00,session_end,0.0,759.9999999999909,1269.9999999999818,3441.6,99,2025-04-21 15:09:00-04:00
post_rth,2025-04-22,red,3415.8,long,3419.5,0,2,3,2025-04-22 13:30:00-04:00,2025-04-22 13:32:00-04:00,2025-04-22 13:33:00-04:00,3,0,,,3388.6,2025-04-22 16:50:00-04:00,session_end,0.0,2720.0000000000273,3670.0000000000273,3379.1,126,2025-04-22 15:36:00-04:00
post_rth,2025-04-23,red,3291.5,long,3294.3,0,2,3,2025-04-23 13:30:00-04:00,2025-04-23 13:32:00-04:00,2025-04-23 13:33:00-04:00,3,1,4.0,2025-04-23 13:34:00-04:00,3294.3,2025-04-23 13:34:00-04:00,take_profit,280.0000000000182,0.0,259.9999999999909,3288.9,3,2025-04-23 13:33:00-04:00
